Page ID,Page name,Disclaimer,Amount spent (GBP)
131759943686870,Global Citizen,These ads ran without a disclaimer,≤100
422824321199835,Ferplast World,These ads ran without a disclaimer,≤100
1251751414922800,Aldershot & Farnborough Constituency Labour Party,Aldershot & Farnborough Constituency Labour Party,≤100
108977517934857,Heckmondwike Councillors,The Labour Party,≤100
103066235648928,"Self, Society, and Spontaneity",These ads ran without a disclaimer,≤100
358163004337758,MuslimGiving,These ads ran without a disclaimer,≤100
2001214513501519,Hope at Home,Helen Somerville Hodgson,≤100
103682075587009,Mini Basketball,These ads ran without a disclaimer,≤100
556266534498748,DS Smith,These ads ran without a disclaimer,≤100
109259180925349,Hana Pill UK,These ads ran without a disclaimer,≤100
109214401787207,Odivious,These ads ran without a disclaimer,≤100
106491738715364,EUP,These ads ran without a disclaimer,≤100
232168300985858,Tribune Magazine,These ads ran without a disclaimer,≤100
230265917142239,Salmon & Trout Conservation,These ads ran without a disclaimer,≤100
1165715730222155,Consumer Choice Center,These ads ran without a disclaimer,≤100
200904029946501,Aciety,These ads ran without a disclaimer,≤100
436896529718288,European Patent Office,These ads ran without a disclaimer,≤100
102005112147766,Home_sup,These ads ran without a disclaimer,≤100
102009642866,Entertainment Partners,These ads ran without a disclaimer,≤100
2500473679971930,Mooslover,These ads ran without a disclaimer,≤100
105110318837877,Bliss S,These ads ran without a disclaimer,≤100
103562345674653,Steven Calvert - Vote 1 for Scottish Labour for Culloden and Ardersier,Steven Thomas Calvert,≤100
2117936378468973,Commercial Aluminium Shopfronts,Justin James Clarke,≤100
0,Instagram User 2085029888,These ads ran without a disclaimer,≤100
107147635033702,TheGrassrootsGazette,These ads ran without a disclaimer,≤100
15804222978,Responsible Travel,Responsible Travel,≤100
101508739003535,Councillor Lawrence Fitzpatrick,Scottish Labour,≤100
305609920183037,Bard of Ely,These ads ran without a disclaimer,≤100
123052189231,Inside The Games,insidethegames.biz,≤100
100893152010762,Middleton Park Labour,"Leeds Central Labour Party. Promoted by Alex Coleman on behalf of Peter Chambers both at 22 Throstle Avenue, Middleton, Leeds, LS10 4JJ",≤100
100199529349867,Dandelionmall.net,These ads ran without a disclaimer,≤100
142972967665,Points of You,These ads ran without a disclaimer,≤100
167311406630209,Dräger,These ads ran without a disclaimer,≤100
123118477754831,Ashtanga Yoga Studio,These ads ran without a disclaimer,≤100
100720419246924,Stand With Ukriane,These ads ran without a disclaimer,≤100
103526702322504,InvestClub,These ads ran without a disclaimer,≤100
1885310528359578,WUKA,These ads ran without a disclaimer,≤100
1555782274683668,Cymorth Cristnogol // Christian Aid in Wales,Dyfed Wyn Roberts,≤100
1238653629639039,Old Cow,These ads ran without a disclaimer,≤100
108992691294907,Up to my neck in it,These ads ran without a disclaimer,≤100
474935432554419,Investor Square,These ads ran without a disclaimer,≤100
442867562716894,Paul Frew DUP,These ads ran without a disclaimer,≤100
107515888563540,"Maksym Kutsevol, writing awesome stuff",These ads ran without a disclaimer,≤100
108473845153247,Riva Health,These ads ran without a disclaimer,≤100
102627065348127,The Aid Files,David William Campbell,≤100
111132771566077,Cares for UKR,These ads ran without a disclaimer,≤100
104865218823508,Carelife,These ads ran without a disclaimer,≤100
458960760895541,Cllr Clive Tennant Pontefract North Ward 12,The Labour Party,≤100
115774426806056,Novus,These ads ran without a disclaimer,≤100
6115848166,Nature Portfolio,These ads ran without a disclaimer,≤100
108290905140349,Stop War,These ads ran without a disclaimer,≤100
100555615400606,Music Discoveries,These ads ran without a disclaimer,≤100
108105168226523,Real Imports,These ads ran without a disclaimer,≤100
104386425587933,News 1,These ads ran without a disclaimer,≤100
109013475120784,Live News,These ads ran without a disclaimer,≤100
848591048639820,Sheffield Socialist Workers Party,Sheffield Socialist Workers Party,≤100
334445690074340,Rick William,These ads ran without a disclaimer,≤100
101998995324573,Peace Parks TV,These ads ran without a disclaimer,≤100
101779465778802,Lullove.Shop,These ads ran without a disclaimer,≤100
129304667093521,York R.I Football Club,These ads ran without a disclaimer,≤100
0,Instagram User 1755530770,These ads ran without a disclaimer,≤100
1487847391232915,The Sole Womens,These ads ran without a disclaimer,≤100
100161348196675,earthlymatter_,These ads ran without a disclaimer,≤100
108479850770630,The Coffee Snobs UK,These ads ran without a disclaimer,≤100
621861951610027,Sporting Minds UK,Sporting Minds UK,≤100
117443068305863,INSS - The Institute for National Security Studies,These ads ran without a disclaimer,≤100
103237275163209,Selva,These ads ran without a disclaimer,≤100
123698491019029,Lombard Odier Group,These ads ran without a disclaimer,≤100
0,Instagram User 3183095629,These ads ran without a disclaimer,≤100
888267797929148,The Good Beer Co.,These ads ran without a disclaimer,≤100
5647744585,PETA (People for the Ethical Treatment of Animals),These ads ran without a disclaimer,≤100
1164193340281834,Stephen Morgan MP,Office of Stephen Morgan MP,≤100
108182517415789,Clever Classic,These ads ran without a disclaimer,≤100
1129925427115333,Vale of Glamorgan Labour Party,Alvin Kin Bing Shum,≤100
104336055009707,Goldster,These ads ran without a disclaimer,≤100
103167913109701,Beco,These ads ran without a disclaimer,≤100
380130412330537,Artist Saldivar del Pino,These ads ran without a disclaimer,≤100
821108071404932,Chepstow Plant International,These ads ran without a disclaimer,≤100
112727611202502,JustCarbon,These ads ran without a disclaimer,≤100
110642451560142,National Debt Helpline,These ads ran without a disclaimer,≤100
1821596368102541,Connective Cities,These ads ran without a disclaimer,≤100
101886255290758,SNP Pentlands West,Dylan James Roberts,≤100
145252725501863,Nour - Domestic Violence,Nour,≤100
128023497333373,Trossachs & Teith SNP,Eugene Patrick Maxwell,≤100
603089556560403,Animal Survival International,These ads ran without a disclaimer,≤100
0,Instagram User 5857773736,These ads ran without a disclaimer,≤100
89315678736,"Brooke, Action For Working Horses and Donkeys",These ads ran without a disclaimer,≤100
113127540537295,KM Remote Business Support -Recruitment & talent acquisition,These ads ran without a disclaimer,≤100
101630322463260,the_sundayhangover,These ads ran without a disclaimer,≤100
877845315562689,uHoo,These ads ran without a disclaimer,≤100
227459947407250,The Humble Co.,These ads ran without a disclaimer,≤100
0,Instagram User 2084595115,These ads ran without a disclaimer,≤100
25010947137,ShelterBox,These ads ran without a disclaimer,≤100
402097183961770,Single Use Alternatives,These ads ran without a disclaimer,≤100
113133361380531,PH News,These ads ran without a disclaimer,≤100
21038623537,Wellcome Collection,These ads ran without a disclaimer,≤100
106048818691713,Ukrainian Refugees Seeking Help,These ads ran without a disclaimer,≤100
0,Instagram User 7999704366,These ads ran without a disclaimer,≤100
516290175204943,Form Nutrition,These ads ran without a disclaimer,≤100
112816267108964,eTHikel,These ads ran without a disclaimer,≤100
6447117653,Crisis,These ads ran without a disclaimer,≤100
105889421519279,MyBoonies,These ads ran without a disclaimer,≤100
103754772265999,Close the SKY,These ads ran without a disclaimer,≤100
103586388435793,Whitley Bay Labour,Tynemouth Constituency Labour Party,≤100
1629141590436019,Dubai World Trade Centre,These ads ran without a disclaimer,≤100
105924955324531,The Ethical Florist Collective,These ads ran without a disclaimer,≤100
1604762643108367,AC Mc,These ads ran without a disclaimer,≤100
101300042476511,Kvatt_,These ads ran without a disclaimer,≤100
433758463400561,Equation,Equation,≤100
131646753565286,The Handbook,These ads ran without a disclaimer,≤100
1416488465321748,Madeleine Floyd Art Studio,These ads ran without a disclaimer,≤100
2251046518495382,Curlicue,These ads ran without a disclaimer,≤100
110385251514073,Know Your Rights- তোমার অধিকার,These ads ran without a disclaimer,≤100
315716709185115,GreenTeck Global Limited,These ads ran without a disclaimer,≤100
108093770833511,Татьяна Ткачук,These ads ran without a disclaimer,≤100
355665009819,South China Morning Post,These ads ran without a disclaimer,≤100
176098655823322,FrieslandCampina,These ads ran without a disclaimer,≤100
164875766907415,John Cox - Banff & District Councillor,John Barclay Cox,≤100
1859156700879249,Lu Bennett,These ads ran without a disclaimer,≤100
126966249559,Pilgrims Choice,These ads ran without a disclaimer,≤100
143521889632409,MessyWeekend,These ads ran without a disclaimer,≤100
103272531882471,Gender Parity Initiative,These ads ran without a disclaimer,≤100
103316165561278,Tidy 8709,These ads ran without a disclaimer,≤100
2106229486080849,Alliance Wine UK,These ads ran without a disclaimer,≤100
102681124942011,Rasta Farmers,These ads ran without a disclaimer,≤100
2257684664518343,Petitgrain - Natural & Vegan Skin Care,These ads ran without a disclaimer,≤100
106712808491049,Travelpedia,These ads ran without a disclaimer,≤100
102946282394243,Новости Дня,These ads ran without a disclaimer,≤100
109191338364673,Центр Волонтерства та Захисту,These ads ran without a disclaimer,≤100
112455521373062,Solved,These ads ran without a disclaimer,≤100
1445553782418846,Eightathome,These ads ran without a disclaimer,≤100
105728695286283,الشرق للأخبار - السودان,These ads ran without a disclaimer,≤100
1913594715565688,VikingGenetics UK,These ads ran without a disclaimer,≤100
340000996076615,My Babiie,These ads ran without a disclaimer,≤100
367623590283100,Blower cartoons,These ads ran without a disclaimer,≤100
238253586192696,Oliver's Travels,These ads ran without a disclaimer,≤100
104931998796806,Unrose.com,These ads ran without a disclaimer,≤100
111465087445255,Cllr Gareth Dowling,Gareth Dowling,≤100
171842002929656,Katie Doherty,These ads ran without a disclaimer,≤100
101767962476547,UA,These ads ran without a disclaimer,≤100
0,Instagram User 5539211376,These ads ran without a disclaimer,≤100
110235574948936,For hat,These ads ran without a disclaimer,≤100
411190639078647,Croydon Conservatives,Croydon Conservative Federation,≤100
101598199168300,3500 km Ride for Peace,These ads ran without a disclaimer,≤100
105851635006416,ATYS,These ads ran without a disclaimer,≤100
268695003201472,Raconteur,These ads ran without a disclaimer,≤100
339561582756693,Auditel Franchise,These ads ran without a disclaimer,≤100
766173090132549,Favorfloat Corporation,These ads ran without a disclaimer,≤100
466582823467566,The Little Green Energy Company Ltd,These ads ran without a disclaimer,≤100
1724526554225273,Domesticated Companion,These ads ran without a disclaimer,≤100
105372474236593,IOW Group,These ads ran without a disclaimer,≤100
0,Instagram User 3707782885,These ads ran without a disclaimer,≤100
625123580920707,Portsmouth Labour,Portsmouth Labour Party,≤100
106386048660252,"Фонд ""Країна доброї волі""",These ads ran without a disclaimer,≤100
104902338034813,Cllr Jay Anandou for Old Warley,Jeyaraj Anandqu,≤100
135001479894356,Redbridge Labour,Redbridge Labour Party,≤100
270352753462632,Choice Voting,RDT Systems Limited,≤100
106356784418536,The Reverend Vet,These ads ran without a disclaimer,≤100
1098584660324287,Health Awareness,These ads ran without a disclaimer,≤100
108481165173786,Коротко о главном,These ads ran without a disclaimer,≤100
45599299724,Atlantic Books,These ads ran without a disclaimer,≤100
193667867322995,Taylor Wimpey,These ads ran without a disclaimer,≤100
235845703663179,Tauras Lithuania,These ads ran without a disclaimer,≤100
104046088909493,A world without war,These ads ran without a disclaimer,≤100
0,Instagram User 5740358495,These ads ran without a disclaimer,≤100
171668046237942,Oxford Forum for International Development,These ads ran without a disclaimer,≤100
136866389673563,Plümo Studio,These ads ran without a disclaimer,≤100
256194884785337,Whoberley Branch Labour Party,Coventry Labour Party,≤100
0,Instagram User 8237309194,These ads ran without a disclaimer,≤100
0,Instagram User 6700112736,These ads ran without a disclaimer,≤100
104120538943389,Gabriel Garcia Estudios,These ads ran without a disclaimer,≤100
31292782350,Deutschland.de,These ads ran without a disclaimer,≤100
109652601587090,Bjful,These ads ran without a disclaimer,≤100
117305006919469,"Imran Safdar - Campaigner, Activist & Commentator",The Labour Party,≤100
326490874668162,Novoto,These ads ran without a disclaimer,≤100
289517454762149,Agrii,These ads ran without a disclaimer,≤100
103176625645039,Iolinee Negozio,These ads ran without a disclaimer,≤100
1169051019895037,Magazine Luiza / Rio Verde,These ads ran without a disclaimer,≤100
490941397612413,ABB Formula E,These ads ran without a disclaimer,≤100
2174517772657414,A21 Middle East News,These ads ran without a disclaimer,≤100
750813318441704,Hotline.finance,These ads ran without a disclaimer,≤100
114967873751882,Neitiv,These ads ran without a disclaimer,≤100
100759235640702,That's Y,These ads ran without a disclaimer,≤100
505859596093958,Ruby,These ads ran without a disclaimer,≤100
105622451639655,Social Democratic Party - NW London,Stephen Ritchie Gardner,≤100
111596318116007,EuroNews,These ads ran without a disclaimer,≤100
108655044036771,Full Bloom Coffee Roasters,These ads ran without a disclaimer,≤100
110643178268600,Infaant,These ads ran without a disclaimer,≤100
100197739330803,Local Standing For Women NI,These ads ran without a disclaimer,≤100
106889201935614,Blood In Blood Out,These ads ran without a disclaimer,≤100
100162855873355,Kairali UK,Kurien Jacob,≤100
105471007589455,Heritage Traditions Country Goods & Supply Co.,These ads ran without a disclaimer,≤100
151743468214606,Enterprise Causeway,These ads ran without a disclaimer,≤100
101789951969846,West Northamptonshire Council,West Northamptonshire Council,≤100
0,Instagram User 3894658287,These ads ran without a disclaimer,≤100
101666288866516,JouetGadget,These ads ran without a disclaimer,≤100
1389877581224267,Tailor-Made Media,Samantha Amy Ware,≤100
580491752413764,Miss Scuba Dive Spain,These ads ran without a disclaimer,≤100
179628404164366,Hooman’s Friend,These ads ran without a disclaimer,≤100
103577815560155,Anti Woke,These ads ran without a disclaimer,≤100
104667758836334,Support Ukraine,These ads ran without a disclaimer,≤100
113978515292768,Angel Central,These ads ran without a disclaimer,≤100
483524235000046,Little Egg Reads,These ads ran without a disclaimer,≤100
107866364930093,My MOREI Home Supplies,These ads ran without a disclaimer,≤100
103387881443538,Reforest Nation,These ads ran without a disclaimer,≤100
112305880479410,Dedham Vale Area of Outstanding Natural Beauty,These ads ran without a disclaimer,≤100
100560031577284,Lord Ashcroft,These ads ran without a disclaimer,≤100
108457488468738,Help ukraine,These ads ran without a disclaimer,≤100
113058796831245,Mark Webb - Brockmoor and Pensnett,Mark Andrew Webb,≤100
371233590081972,TechDogs,These ads ran without a disclaimer,≤100
123371599062086,EarthKind,These ads ran without a disclaimer,≤100
100929125862214,Turkish Cypriots Exist,Arkin Huseyin Oksuzoglu Erkek,≤100
110810800743454,Sizewell C,Sizewell C,≤100
177223445659759,C-Change,These ads ran without a disclaimer,≤100
101639445859653,Коротко о главном,These ads ran without a disclaimer,≤100
111832627807128,Celebrity101,These ads ran without a disclaimer,≤100
107961931827735,Stop this war.,These ads ran without a disclaimer,≤100
102135625777994,Endre helps,These ads ran without a disclaimer,≤100
113187213661634,Purdy & Figg,These ads ran without a disclaimer,≤100
425215567943778,Шаргородский Олег Бизнес-Страница,These ads ran without a disclaimer,≤100
667304626644006,Biegam bo mnie ludzkość wqrwia,These ads ran without a disclaimer,≤100
205352159506614,Cumbernauld & Kilsyth Labour Party,Cumbernauld & Kilsyth Labour Party,≤100
109101185063352,Glory to Ukraine - Relief Fund,These ads ran without a disclaimer,≤100
101713391609676,Dr.E.,These ads ran without a disclaimer,≤100
201087977140052,Councillor Saddak Miah for Garretts Green,Councillor Saddak Miah,≤100
698270736873771,Murad Qureshi - Standing up for Londoners,These ads ran without a disclaimer,≤100
0,Instagram User 139035661,These ads ran without a disclaimer,≤100
101984742291022,Blue Fil,These ads ran without a disclaimer,≤100
282865358419166,Women's Health UK,These ads ran without a disclaimer,≤100
490858150969676,5Pillars,These ads ran without a disclaimer,≤100
1680578408933623,Valispace,These ads ran without a disclaimer,≤100
137772860082574,ซอฟต์แวร์โปรแกรมช่าง,These ads ran without a disclaimer,≤100
101755599178815,Ukrainian Support Funds,These ads ran without a disclaimer,≤100
112580088100083,Live News,These ads ran without a disclaimer,≤100
179970928685930,Royal College of Nursing Wales,These ads ran without a disclaimer,≤100
1511598215820690,Momentum Aberdeen,Mr John Peter Singer,≤100
107138151994783,Dufter Digital,These ads ran without a disclaimer,≤100
380894422253801,Coventry Labour Party,Coventry Labour Party,≤100
108905948349024,Aclfforwomen,These ads ran without a disclaimer,≤100
106366945126612,Aimi Waters for Gresford,Ms Aimi Samantha Waters,≤100
104872077826150,Foremade,These ads ran without a disclaimer,≤100
159549257671,Ark Skincare,These ads ran without a disclaimer,≤100
1185998071440397,Screenshot,These ads ran without a disclaimer,≤100
122063008481777,Cllr Charlotte Holloway - working hard for Drake Ward and Plymouth,Charlotte Marie Holloway,≤100
0,Instagram User 4033289591,These ads ran without a disclaimer,≤100
413739912359231,Holly Mumby-Croft MP,HOLLY MUMBY-CROFT,≤100
101476785450157,Werd.io,These ads ran without a disclaimer,≤100
516649948388904,Mayor of Bexley,James Hunt,≤100
292270391597341,Albion Aid Foundation,These ads ran without a disclaimer,≤100
100255935742623,Charlotte Carson SDLP,These ads ran without a disclaimer,≤100
1129288637191909,Kidney Care UK,These ads ran without a disclaimer,≤100
343351946325463,HOMI Fashion&Jewels,These ads ran without a disclaimer,≤100
109932360808870,Tent,These ads ran without a disclaimer,≤100
102094805725906,Councillor Sandy Keith,Moray Constituency Labour Party,≤100
105196105522166,Nеw Livе,These ads ran without a disclaimer,≤100
113618078014085,Wоrld Nеws,These ads ran without a disclaimer,≤100
374108256695043,Yardley Labour Party,Yardley Labour Party,≤100
100557691977208,Davydov Consulting Limited,These ads ran without a disclaimer,≤100
1416178118647779,Yorkshire Party,Yorkshire Party,≤100
110861655604080,Friends of the Earth,These ads ran without a disclaimer,≤100
164531474083045,Cormar Carpets,These ads ran without a disclaimer,≤100
127187187348820,Kaspersky,These ads ran without a disclaimer,≤100
104358112279017,SDM,These ads ran without a disclaimer,≤100
124252504303223,UNICEF (FR),UNICEF,≤100
381932241873093,Norman Motors - Bournemouth & Poole - Est 1953,These ads ran without a disclaimer,≤100
115734921115713,Wales Politics News,Welsh Labour,≤100
0,Instagram User 4767078574,These ads ran without a disclaimer,≤100
264497387413169,Cllr Alex Aitken,The Labour Party,≤100
109948834988548,Print for Ukraine,These ads ran without a disclaimer,≤100
111991337302264,Customgiftsupply,These ads ran without a disclaimer,≤100
103931822272273,Leleka charity foundation,These ads ran without a disclaimer,≤100
109461000961698,fawwgallery,These ads ran without a disclaimer,≤100
732005806983458,The Alliance,Nicholas John Ormsby Pope,≤100
567541820299136,Trutrustories,These ads ran without a disclaimer,≤100
105027652080269,3 HOMEE LTD,These ads ran without a disclaimer,≤100
1436400913275375,ADHD Foundation,These ads ran without a disclaimer,≤100
106024565329368,Hydrogen Europe Flagship Event & Expo,These ads ran without a disclaimer,≤100
142924679619523,The Collagist,These ads ran without a disclaimer,≤100
110625354789789,Owner Of Time Oficial,These ads ran without a disclaimer,≤100
101876679161840,bellarebelartist,These ads ran without a disclaimer,≤100
369939980227371,UnderOurFlag,These ads ran without a disclaimer,≤100
356110047854408,South Bermondsey Labour,Southwark Labour,≤100
104752184541377,Declassified UK,These ads ran without a disclaimer,≤100
114651147002520,SSE Energy Solutions,These ads ran without a disclaimer,≤100
1937193049741596,Christian Solidarity International,These ads ran without a disclaimer,≤100
169679376540852,CareerMap,These ads ran without a disclaimer,≤100
100370632125172,Amy Wheelton Independent Seales District Councillor,Amy Beatrix Wheelton,≤100
160971937270778,UCD Alumni,These ads ran without a disclaimer,≤100
165812612147,Barnabas Aid,These ads ran without a disclaimer,≤100
1619969771657694,Yidan Prize,These ads ran without a disclaimer,≤100
607962316079796,PLEXIGLAS - The Original,These ads ran without a disclaimer,≤100
520524268475290,RadcliffeFirst,Mrs Judith Sheppard,≤100
1746907342219464,IMECE Women's Centre,These ads ran without a disclaimer,≤100
104726038887435,Wwwukraine-humanitarian-appeal.co.uk,These ads ran without a disclaimer,≤100
167580079975960,Newnham Associates,These ads ran without a disclaimer,≤100
0,Instagram User 8131918645,These ads ran without a disclaimer,≤100
191798044220363,Quinton Chadwick,These ads ran without a disclaimer,≤100
111360734712273,Councillor Izaak Wilson,Weetwood Labour Party,≤100
0,Instagram User 8602752806,These ads ran without a disclaimer,≤100
0,Instagram User 237059519,These ads ran without a disclaimer,≤100
242363223245964,Birmingham: Edgbaston Labour Party,Birmingham: Edgbaston Labour Party,≤100
105066744796056,Wearte.shop,These ads ran without a disclaimer,≤100
100980838967136,Planet Etica,These ads ran without a disclaimer,≤100
0,Instagram User 4192778634,These ads ran without a disclaimer,≤100
1715537042054967,Cllr Mike Stubbs,Michael Robert Stubbs,≤100
100528172388744,Managed Money,These ads ran without a disclaimer,≤100
183591045024311,Silestone by Cosentino,These ads ran without a disclaimer,≤100
100246568358272,Askmecca,These ads ran without a disclaimer,≤100
415101195549544,Monmouth Constituency Labour Party,Monmouth Constituency Labour Party,≤100
180634369170836,Business Dubai,These ads ran without a disclaimer,≤100
104314452054238,Free of Fear XXII,These ads ran without a disclaimer,≤100
205297896186688,Manchester Labour,Cecily Leah Holt,≤100
113105103839320,MKKF Ltd,These ads ran without a disclaimer,≤100
107370907693042,Fabalous,These ads ran without a disclaimer,≤100
112335037335282,CHEERIO Publishing,These ads ran without a disclaimer,≤100
147109888636038,Netafim,These ads ran without a disclaimer,≤100
102110382383505,Birch,These ads ran without a disclaimer,≤100
101054922599090,Powerlink,These ads ran without a disclaimer,≤100
109419653846881,carboncotton,These ads ran without a disclaimer,≤100
105614068625249,Place princess,These ads ran without a disclaimer,≤100
105703938570714,Sea Reviews,These ads ran without a disclaimer,≤100
194362083918479,Sarah Taylor Art,These ads ran without a disclaimer,≤100
545670242523183,Russia 2022,These ads ran without a disclaimer,≤100
114010057871948,MerlolyFashion,These ads ran without a disclaimer,≤100
104329658882074,Let's help Ukraine,These ads ran without a disclaimer,≤100
28748279914,Polar,These ads ran without a disclaimer,≤100
103152315386803,Bassetlaw Labour,Bassetlaw Labour,≤100
121182673320,Ealing Labour,Ealing Labour Party,≤100
0,Instagram User 6817233240,These ads ran without a disclaimer,≤100
114520921241401,Support for Ukraine,These ads ran without a disclaimer,≤100
1686482704932449,Temple Newsam & Halton Local Labour Team,Jeffrey Keith Coupar,≤100
1378121942416868,Somerset County Conservatives,The Conservative Party,≤100
2389668497727588,One Planet Mind,These ads ran without a disclaimer,≤100
14011689941,Gresham College,These ads ran without a disclaimer,≤100
101455325840199,Alex Hudițan,These ads ran without a disclaimer,≤100
112520428115453,Ashamed house,These ads ran without a disclaimer,≤100
0,Instagram User 564068514,These ads ran without a disclaimer,≤100
112558637050998,TAKK - Essentials Only,These ads ran without a disclaimer,≤100
2222965154687775,Utility Week Live,These ads ran without a disclaimer,≤100
63306224439,Trip.com,These ads ran without a disclaimer,≤100
111745524844221,Коротко о Главном,These ads ran without a disclaimer,≤100
133685965560476,AxleFit,These ads ran without a disclaimer,≤100
101414545689010,Goodbody.ie,These ads ran without a disclaimer,≤100
0,Instagram User 4008635599,These ads ran without a disclaimer,≤100
55405987352,World of Camping,World of Camping,≤100
102587794991496,Moses Crook for Holme Valley South,The Labour Party,≤100
867922446636279,McAdams,These ads ran without a disclaimer,≤100
1563961070374924,Battle Green,These ads ran without a disclaimer,≤100
107562341786061,Dov Stories,These ads ran without a disclaimer,≤100
771291829572843,Restream,These ads ran without a disclaimer,≤100
154303191887041,Big Global Travel,These ads ran without a disclaimer,≤100
107943735207930,Davey Bernard Barton Conservative Candidate for Aberdare West /Llwydcoed,Davey Bernard Barton,≤100
197382534475378,Queen D,These ads ran without a disclaimer,≤100
0,Instagram User 6982332177,These ads ran without a disclaimer,≤100
276999582410355,Global Migrate,These ads ran without a disclaimer,≤100
100582752669563,Forbes/info/news,These ads ran without a disclaimer,≤100
110909648207872,Close the sky over Ukraine,These ads ran without a disclaimer,≤100
150757981634228,Scottish Fair Trade Forum,Scottish Fair Trade Forum,≤100
238673992913648,Martina Liana,These ads ran without a disclaimer,≤100
132696895622500,Napolitano,These ads ran without a disclaimer,≤100
100202634981422,Hitech WS,These ads ran without a disclaimer,≤100
2143041932437875,Hydrate Bottles,These ads ran without a disclaimer,≤100
200884866700331,Tayba Foundation,These ads ran without a disclaimer,≤100
253615198009828,Anglo American,These ads ran without a disclaimer,≤100
105856788729733,I Stand Shop,These ads ran without a disclaimer,≤100
1229667467072974,Shimano-Fishing,These ads ran without a disclaimer,≤100
275828987606196,Lean-in,These ads ran without a disclaimer,≤100
1233256653365264,Centre for Women's Justice,These ads ran without a disclaimer,≤100
327118287384388,The Institution of Engineering and Technology (IET),These ads ran without a disclaimer,≤100
110477469046698,MND Association,These ads ran without a disclaimer,≤100
1693020284343542,Lochee Labour,Graeme Angus Mckenzie,≤100
106984875237949,worldofficialpage4u,These ads ran without a disclaimer,≤100
0,Instagram User 8386378186,These ads ran without a disclaimer,≤100
128743737138005,Shepheard-Walwyn Publishers,These ads ran without a disclaimer,≤100
108636731768478,Inbule,These ads ran without a disclaimer,≤100
225681110849279,Onfleet,These ads ran without a disclaimer,≤100
991365250986730,Marc Palmer - Whitchurch and Tongwynlais Community News,Marc Alan Palmer,≤100
104111792273805,World,These ads ran without a disclaimer,≤100
135021063213021,NB Medical Hot Topics,These ads ran without a disclaimer,≤100
0,Instagram User 5549934710,These ads ran without a disclaimer,≤100
337996667002595,Noaral com,These ads ran without a disclaimer,≤100
106020565372616,Councillor Sarah Atkin,Sarah Lavinia Atkin,≤100
0,Instagram User 6817122256,These ads ran without a disclaimer,≤100
846344642080070,LloydsPharmacy Online Doctor,These ads ran without a disclaimer,≤100
286055208242,Blood Cancer UK,Blood Cancer UK,≤100
107891371244726,Dead Happy Club,These ads ran without a disclaimer,≤100
101548395700944,"Roy Garratt, Conservative Candidate For Penistone West",Roy Garratt,≤100
0,Instagram User 2905643390,These ads ran without a disclaimer,≤100
1260151990695063,Rhondda Cynon Taf Labour,Rhondda Cynon Taf Labour,≤100
110900476454,Drugs for Neglected Diseases initiative (DNDi),These ads ran without a disclaimer,≤100
455380344852029,GoFundMe,These ads ran without a disclaimer,≤100
185205491516217,TDK 株式会社 / TDK Corporation,These ads ran without a disclaimer,≤100
101533965818513,Support Ukrainians,These ads ran without a disclaimer,≤100
49906865946,Enrica Merlo,These ads ran without a disclaimer,≤100
1104066886293096,East Midlands Labour,East Midlands Labour Party,≤100
116223611076075,Macpaw History,These ads ran without a disclaimer,≤100
110156160696904,Nathalie Faustino,These ads ran without a disclaimer,≤100
105418170964158,alexguliaiev,These ads ran without a disclaimer,≤100
0,Instagram User 464594310,These ads ran without a disclaimer,≤100
1010475179091195,Brzesk.a nail expert academy,These ads ran without a disclaimer,≤100
15713980389,MTV UK,These ads ran without a disclaimer,≤100
385005141597641,MAKS,These ads ran without a disclaimer,≤100
102578478456021,praywithourfeet,These ads ran without a disclaimer,≤100
106127824160963,Sin Eater,These ads ran without a disclaimer,≤100
100689305914737,Gemstonestars Store,These ads ran without a disclaimer,≤100
102906575760069,Healthy Wellness Habits,These ads ran without a disclaimer,≤100
100760668674946,Cllr Tyler Hawkins,The Labour Party,≤100
110752258200622,I Support Ukraine,These ads ran without a disclaimer,≤100
34044296391,Surfers Against Sewage,These ads ran without a disclaimer,≤100
103818285518161,Sadie’s,These ads ran without a disclaimer,≤100
186259305046674,NursingNotes,These ads ran without a disclaimer,≤100
56548182258,Huck,These ads ran without a disclaimer,≤100
530812683971113,John Regan - Author,These ads ran without a disclaimer,≤100
108022265156631,Ukraine / Україна,These ads ran without a disclaimer,≤100
102477757844473,Homethings,These ads ran without a disclaimer,≤100
378087922934844,Break the wheel,These ads ran without a disclaimer,≤100
103200784925532,Allinonecontractors,These ads ran without a disclaimer,≤100
1199020920114389,EOS Data Analytics,These ads ran without a disclaimer,≤100
361943268942,Fisherman's Friend,These ads ran without a disclaimer,≤100
106744941149862,Turner Process Equipment,Turner Process Equipment,≤100
177855115588808,The Week UK,These ads ran without a disclaimer,≤100
1714579138857138,Scuba Diver Magazine,These ads ran without a disclaimer,≤100
115016773522731,The Indian Monk,These ads ran without a disclaimer,≤100
107334993856,National Theatre Live,These ads ran without a disclaimer,≤100
290323924814214,The Athletic,These ads ran without a disclaimer,≤100
110134310836803,Newport Palestine Solidarity Campaign,These ads ran without a disclaimer,≤100
112441964562737,Democracy 3.0,These ads ran without a disclaimer,≤100
208667055816775,Let Us Furnish,Justin James Clarke,≤100
111656208018997,Polina Savitsika,These ads ran without a disclaimer,≤100
429507943907019,Scrumbles,These ads ran without a disclaimer,≤100
